N	MC est. error	MC actual error	Value
2758	3.109800E-002	1.286710E-002	3.154460
2759	3.169439E-002	3.322005E-002	3.108373
2760	3.225509E-002	7.927381E-002	3.062319
2761	3.091145E-002	2.537584E-002	3.166968
2762	3.206075E-002	6.411257E-002	3.077480
2763	3.180091E-002	4.351086E-002	3.098082
2764	3.060142E-002	4.654049E-002	3.188133
2765	3.095150E-002	2.079433E-002	3.162387
2766	3.123236E-002	5.948228E-004	3.140998
2767	3.087299E-002	2.573658E-002	3.167329
2768	3.105897E-002	1.158654E-002	3.153179
